arch,cpu-clock,isa,l1d_assoc,l1d_cache_lines,l1d_shared_by_threads,l1d_size,l2_assoc,l2_cache_lines,l2_shared_by_threads,l2_size,l3_assoc,l3_cache_lines,l3_shared_by_threads,l3_size,mem-size,mem-type,mem_clock,num-cpus,runtime,power
IntelCorei36167U_LPDDR31600_3GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,LPDDR3,1600,2,31233,6.91071
IntelCorei36167U_LPDDR31600_4GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,LPDDR3,1600,2,31233,6.91071
IntelCorei36167U_LPDDR31600_6GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,LPDDR3,1600,2,31233,6.91071
IntelCorei36167U_DDR41866_2GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,DDR4,1866,2,31169,6.91676
IntelCorei36167U_DDR41866_3GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,DDR4,1866,2,31169,6.91676
IntelCorei36167U_DDR41866_4GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,DDR4,1866,2,31169,6.91676
IntelCorei36167U_DDR41866_6GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,DDR4,1866,2,31169,6.91676
AdvMicDevRyzen31200_DDR42666_2GB,3.1,X86_64,8,64,1,32,8,64,1,512,16,64,4,8,2,DDR4,2666,4,27210,7.34626
AdvMicDevRyzen31200_DDR42666_3GB,3.1,X86_64,8,64,1,32,8,64,1,512,16,64,4,8,3,DDR4,2666,4,27210,7.34626
AdvMicDevRyzen31200_DDR42666_4GB,3.1,X86_64,8,64,1,32,8,64,1,512,16,64,4,8,4,DDR4,2666,4,27210,7.34626
AdvMicDevRyzen31200_DDR42666_6GB,3.1,X86_64,8,64,1,32,8,64,1,512,16,64,4,8,6,DDR4,2666,4,27210,7.34626
AdvMicDevRyzen51500X_DDR42666_2GB,3.5,X86_64,8,64,1,32,8,64,1,512,16,64,4,16,2,DDR4,2666,4,24114,6.80647
AdvMicDevRyzen51500X_DDR42666_3GB,3.5,X86_64,8,64,1,32,8,64,1,512,16,64,4,16,3,DDR4,2666,4,24114,6.80647
AdvMicDevRyzen51500X_DDR42666_4GB,3.5,X86_64,8,64,1,32,8,64,1,512,16,64,4,16,4,DDR4,2666,4,24114,6.80647
AdvMicDevRyzen51500X_DDR42666_6GB,3.5,X86_64,8,64,1,32,8,64,1,512,16,64,4,16,6,DDR4,2666,4,24114,6.80647
AdvMicDevRyzen51600X_DDR42666_2GB,3.6,X86_64,8,64,1,32,8,64,1,512,16,64,6,16,2,DDR4,2666,6,23454,8.00572
AdvMicDevRyzen51600X_DDR42666_3GB,3.6,X86_64,8,64,1,32,8,64,1,512,16,64,6,16,3,DDR4,2666,6,23454,8.00572
AdvMicDevRyzen51600X_DDR42666_4GB,3.6,X86_64,8,64,1,32,8,64,1,512,16,64,6,16,4,DDR4,2666,6,23454,8.00572
AdvMicDevRyzen51600X_DDR42666_6GB,3.6,X86_64,8,64,1,32,8,64,1,512,16,64,6,16,6,DDR4,2666,6,23454,8.00572
AdvMicDevRyzen51700X_DDR42666_2GB,3.4,X86_64,8,64,1,32,8,64,1,512,16,64,8,16,2,DDR4,2666,8,24798,9.55374
AdvMicDevRyzen51700X_DDR42666_3GB,3.4,X86_64,8,64,1,32,8,64,1,512,16,64,8,16,3,DDR4,2666,8,24798,9.55374
AdvMicDevRyzen51700X_DDR42666_4GB,3.4,X86_64,8,64,1,32,8,64,1,512,16,64,8,16,4,DDR4,2666,8,24798,9.55374
AdvMicDevRyzen51700X_DDR42666_6GB,3.4,X86_64,8,64,1,32,8,64,1,512,16,64,8,16,6,DDR4,2666,8,24798,9.55374
AdvMicDevRyzen32200U_DDR42400_2GB,2.5,X86_64,8,64,1,32,8,64,1,512,16,64,2,4,2,DDR4,2400,2,33674,7.14754
AdvMicDevRyzen32200U_DDR42400_3GB,2.5,X86_64,8,64,1,32,8,64,1,512,16,64,2,4,3,DDR4,2400,2,33674,7.14754
AdvMicDevRyzen32200U_DDR42400_4GB,2.5,X86_64,8,64,1,32,8,64,1,512,16,64,2,4,4,DDR4,2400,2,33674,7.14754
AdvMicDevRyzen32200U_DDR42400_6GB,2.5,X86_64,8,64,1,32,8,64,1,512,16,64,2,4,6,DDR4,2400,2,33674,7.14754
AdvMicDevRyzen52500U_DDR42400_2GB,2,X86_64,8,64,1,32,8,64,1,512,16,64,4,4,2,DDR4,2400,4,42078,9.91846
AdvMicDevRyzen52500U_DDR42400_3GB,2,X86_64,8,64,1,32,8,64,1,512,16,64,4,4,3,DDR4,2400,4,42078,9.91846
AdvMicDevRyzen52500U_DDR42400_4GB,2,X86_64,8,64,1,32,8,64,1,512,16,64,4,4,4,DDR4,2400,4,42078,9.91846
AdvMicDevRyzen52500U_DDR42400_6GB,2,X86_64,8,64,1,32,8,64,1,512,16,64,4,4,6,DDR4,2400,4,42078,9.91846
AdvMicDevEpyc7251_DDR42400_2GB,2.1,X86_64,8,64,1,32,8,64,1,512,16,64,8,32,2,DDR4,2400,8,40153,12.1952
AdvMicDevEpyc7251_DDR42400_3GB,2.1,X86_64,8,64,1,32,8,64,1,512,16,64,8,32,3,DDR4,2400,8,40153,12.1952
AdvMicDevEpyc7251_DDR42400_4GB,2.1,X86_64,8,64,1,32,8,64,1,512,16,64,8,32,4,DDR4,2400,8,40153,12.1952
AdvMicDevEpyc7251_DDR42400_6GB,2.1,X86_64,8,64,1,32,8,64,1,512,16,64,8,32,6,DDR4,2400,8,40153,12.1952
AdvMicDevBuldzrFX8100_DDR31866_2GB,2.8,X86_64,4,64,1,16,16,64,1,1024,64,64,8,8,2,DDR3,1866,8,31112,10.0337
AdvMicDevBuldzrFX8100_DDR31866_3GB,2.8,X86_64,4,64,1,16,16,64,1,1024,64,64,8,8,3,DDR3,1866,8,31112,10.0337
AdvMicDevBuldzrFX8100_DDR31866_4GB,2.8,X86_64,4,64,1,16,16,64,1,1024,64,64,8,8,4,DDR3,1866,8,31112,10.0337
AdvMicDevBuldzrFX8100_DDR31866_6GB,2.8,X86_64,4,64,1,16,16,64,1,1024,64,64,8,8,6,DDR3,1866,8,31112,10.0337
AdvMicDevBuldzrFX8170_DDR31866_2GB,3.9,X86_64,4,64,1,16,16,64,1,1024,64,64,8,8,2,DDR3,1866,8,22375,8.68801
AdvMicDevBuldzrFX8170_DDR31866_3GB,3.9,X86_64,4,64,1,16,16,64,1,1024,64,64,8,8,3,DDR3,1866,8,22375,8.68801
AdvMicDevBuldzrFX8170_DDR31866_4GB,3.9,X86_64,4,64,1,16,16,64,1,1024,64,64,8,8,4,DDR3,1866,8,22375,8.68801
AdvMicDevBuldzrFX8170_DDR31866_6GB,3.9,X86_64,4,64,1,16,16,64,1,1024,64,64,8,8,6,DDR3,1866,8,22375,8.68801
AdvMicDevBuldzrFX6100_DDR31866_2GB,3.3,X86_64,4,64,1,16,16,64,1,1024,64,64,6,8,2,DDR3,1866,6,26438,7.99777
AdvMicDevBuldzrFX6100_DDR31866_3GB,3.3,X86_64,4,64,1,16,16,64,1,1024,64,64,6,8,3,DDR3,1866,6,26438,7.99777
AdvMicDevBuldzrFX6100_DDR31866_4GB,3.3,X86_64,4,64,1,16,16,64,1,1024,64,64,6,8,4,DDR3,1866,6,26438,7.99777
AdvMicDevBuldzrFX6100_DDR31866_6GB,3.3,X86_64,4,64,1,16,16,64,1,1024,64,64,6,8,6,DDR3,1866,6,26438,7.99777
AdvMicDevBuldzrFX6130_DDR31866_2GB,3.6,X86_64,4,64,1,16,16,64,1,1024,64,64,6,8,2,DDR3,1866,6,24285,7.66421
AdvMicDevBuldzrFX6130_DDR31866_3GB,3.6,X86_64,4,64,1,16,16,64,1,1024,64,64,6,8,3,DDR3,1866,6,24285,7.66421
AdvMicDevBuldzrFX6130_DDR31866_4GB,3.6,X86_64,4,64,1,16,16,64,1,1024,64,64,6,8,4,DDR3,1866,6,24285,7.66421
AdvMicDevBuldzrFX6130_DDR31866_6GB,3.6,X86_64,4,64,1,16,16,64,1,1024,64,64,6,8,6,DDR3,1866,6,24285,7.66421
AdvMicDevBuldzrFX4100_DDR31866_2GB,3.6,X86_64,4,64,1,16,16,64,1,1024,64,64,4,4,2,DDR3,1866,4,24285,6.34788
AdvMicDevBuldzrFX4100_DDR31866_3GB,3.6,X86_64,4,64,1,16,16,64,1,1024,64,64,4,4,3,DDR3,1866,4,24285,6.34788
AdvMicDevBuldzrFX4100_DDR31866_4GB,3.6,X86_64,4,64,1,16,16,64,1,1024,64,64,4,4,4,DDR3,1866,4,24285,6.34788
AdvMicDevBuldzrFX4100_DDR31866_6GB,3.6,X86_64,4,64,1,16,16,64,1,1024,64,64,4,4,6,DDR3,1866,4,24285,6.34788
AdvMicDevBuldzrFX4170_DDR31866_2GB,4.2,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,2,DDR3,1866,4,20848,5.81333
AdvMicDevBuldzrFX4170_DDR31866_3GB,4.2,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,3,DDR3,1866,4,20848,5.81333
AdvMicDevBuldzrFX4170_DDR31866_4GB,4.2,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,4,DDR3,1866,4,20848,5.81333
AdvMicDevBuldzrFX4170_DDR31866_6GB,4.2,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,6,DDR3,1866,4,20848,5.81333
AdvMicDevPileDrvFX9590_DDR31866_2GB,4.7,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,2,DDR3,1866,4,18659,5.48119
AdvMicDevPileDrvFX9590_DDR31866_3GB,4.7,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,3,DDR3,1866,4,18659,5.48119
AdvMicDevPileDrvFX9590_DDR31866_4GB,4.7,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,4,DDR3,1866,4,18659,5.48119
AdvMicDevPileDrvFX9590_DDR31866_6GB,4.7,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,6,DDR3,1866,4,18659,5.48119
AdvMicDevPileDrvFX8350_DDR31866_2GB,4,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,2,DDR3,1866,4,21897,5.97294
AdvMicDevPileDrvFX8350_DDR31866_3GB,4,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,3,DDR3,1866,4,21897,5.97294
AdvMicDevPileDrvFX8350_DDR31866_4GB,4,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,4,DDR3,1866,4,21897,5.97294
AdvMicDevPileDrvFX8350_DDR31866_6GB,4,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,6,DDR3,1866,4,21897,5.97294
AdvMicDevPileDrvFX8300_DDR31866_2GB,3.3,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,2,DDR3,1866,4,26438,6.68142
AdvMicDevPileDrvFX8300_DDR31866_3GB,3.3,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,3,DDR3,1866,4,26438,6.68142
AdvMicDevPileDrvFX8300_DDR31866_4GB,3.3,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,4,DDR3,1866,4,26438,6.68142
AdvMicDevPileDrvFX8300_DDR31866_6GB,3.3,X86_64,4,64,1,16,16,64,1,1024,64,64,4,8,6,DDR3,1866,4,26438,6.68142
AdvMicDevPileDrvFX6300_DDR31866_2GB,3.5,X86_64,4,64,1,16,16,64,1,1024,64,64,3,8,2,DDR3,1866,3,24995,5.79511
AdvMicDevPileDrvFX6300_DDR31866_3GB,3.5,X86_64,4,64,1,16,16,64,1,1024,64,64,3,8,3,DDR3,1866,3,24995,5.79511
AdvMicDevPileDrvFX6300_DDR31866_4GB,3.5,X86_64,4,64,1,16,16,64,1,1024,64,64,3,8,4,DDR3,1866,3,24995,5.79511
AdvMicDevPileDrvFX6300_DDR31866_6GB,3.5,X86_64,4,64,1,16,16,64,1,1024,64,64,3,8,6,DDR3,1866,3,24995,5.79511
AdvMicDevPileDrvFX4300_DDR31866_2GB,3.8,X86_64,4,64,1,16,16,64,1,1024,64,64,2,4,2,DDR3,1866,2,22979,4.83228
AdvMicDevPileDrvFX4300_DDR31866_3GB,3.8,X86_64,4,64,1,16,16,64,1,1024,64,64,2,4,3,DDR3,1866,2,22979,4.83228
AdvMicDevPileDrvFX4300_DDR31866_4GB,3.8,X86_64,4,64,1,16,16,64,1,1024,64,64,2,4,4,DDR3,1866,2,22979,4.83228
AdvMicDevPileDrvFX4300_DDR31866_6GB,3.8,X86_64,4,64,1,16,16,64,1,1024,64,64,2,4,6,DDR3,1866,2,22979,4.83228
AdvMicDevPileDrvA45300_DDR31600_2GB,3.4,X86_64,4,64,1,16,16,64,1,1024,64,64,1,4,2,DDR3,1600,1,25673,4.58549
AdvMicDevPileDrvA45300_DDR31600_3GB,3.4,X86_64,4,64,1,16,16,64,1,1024,64,64,1,4,3,DDR3,1600,1,25673,4.58549
AdvMicDevPileDrvA45300_DDR31600_4GB,3.4,X86_64,4,64,1,16,16,64,1,1024,64,64,1,4,4,DDR3,1600,1,25673,4.58549
AdvMicDevPileDrvA45300_DDR31600_6GB,3.4,X86_64,4,64,1,16,16,64,1,1024,64,64,1,4,6,DDR3,1600,1,25673,4.58549
ARM_QcomSnpS4_MSM8227_LPDDR2400_2GB,1,ARM,8,64,1,4,8,64,1,16,16,64,2,1,2,LPDDR2,400,2,212496,0.632929
ARM_QcomSnpS4_MSM8227_LPDDR2400_3GB,1,ARM,8,64,1,4,8,64,1,16,16,64,2,1,3,LPDDR2,400,2,212496,0.632929
ARM_QcomSnpS4_MSM8227_LPDDR2400_4GB,1,ARM,8,64,1,4,8,64,1,16,16,64,2,1,4,LPDDR2,400,2,212496,0.632929
ARM_QcomSnpS4_MSM8227_LPDDR2400_6GB,1,ARM,8,64,1,4,8,64,1,16,16,64,2,1,6,LPDDR2,400,2,212496,0.632929
ARM_QcomSnpS4_APQ8030_LPDDR2533_2GB,1.2,ARM,8,64,1,4,8,64,1,16,16,64,2,1,2,LPDDR2,533,2,176908,0.515732
ARM_QcomSnpS4_APQ8030_LPDDR2533_3GB,1.2,ARM,8,64,1,4,8,64,1,16,16,64,2,1,3,LPDDR2,533,2,176908,0.515732
ARM_QcomSnpS4_APQ8030_LPDDR2533_4GB,1.2,ARM,8,64,1,4,8,64,1,16,16,64,2,1,4,LPDDR2,533,2,176908,0.515732
ARM_QcomSnpS4_APQ8030_LPDDR2533_6GB,1.2,ARM,8,64,1,4,8,64,1,16,16,64,2,1,6,LPDDR2,533,2,176908,0.515732
ARM_QcomSnpS4_APQ8060A_LPDDR2533_2GB,1.5,ARM,8,64,1,4,8,64,1,16,16,64,2,1,2,LPDDR2,533,2,141717,0.404391
ARM_QcomSnpS4_APQ8060A_LPDDR2533_3GB,1.5,ARM,8,64,1,4,8,64,1,16,16,64,2,1,3,LPDDR2,533,2,141717,0.404391
ARM_QcomSnpS4_APQ8060A_LPDDR2533_4GB,1.5,ARM,8,64,1,4,8,64,1,16,16,64,2,1,4,LPDDR2,533,2,141717,0.404391
ARM_QcomSnpS4_APQ8060A_LPDDR2533_6GB,1.5,ARM,8,64,1,4,8,64,1,16,16,64,2,1,6,LPDDR2,533,2,141717,0.404391
ARM_QcomSnpS4_MSM8960T_LPDDR2533_2GB,1.7,ARM,8,64,1,4,8,64,1,16,16,64,2,1,2,LPDDR2,533,2,124877,0.353545
ARM_QcomSnpS4_MSM8960T_LPDDR2533_3GB,1.7,ARM,8,64,1,4,8,64,1,16,16,64,2,1,3,LPDDR2,533,2,124877,0.353545
ARM_QcomSnpS4_MSM8960T_LPDDR2533_4GB,1.7,ARM,8,64,1,4,8,64,1,16,16,64,2,1,4,LPDDR2,533,2,124877,0.353545
ARM_QcomSnpS4_MSM8960T_LPDDR2533_6GB,1.7,ARM,8,64,1,4,8,64,1,16,16,64,2,1,6,LPDDR2,533,2,124877,0.353545
ARM_QcomSnpS4_MSM8960T_LPDDR2533_7GB,1.7,ARM,8,64,1,4,8,64,1,16,16,64,2,1,7,LPDDR2,533,2,124877,0.353545
ARM_QcomSnpS4_APQ8064_LPDDR2533_2GB,1.5,ARM,8,64,1,4,8,64,1,16,16,64,4,2,2,LPDDR2,533,4,141717,0.404604
ARM_QcomSnpS4_APQ8064_LPDDR2533_3GB,1.5,ARM,8,64,1,4,8,64,1,16,16,64,4,2,3,LPDDR2,533,4,141717,0.404604
ARM_QcomSnpS4_APQ8064_LPDDR2533_4GB,1.5,ARM,8,64,1,4,8,64,1,16,16,64,4,2,4,LPDDR2,533,4,141717,0.404604
ARM_QcomSnpS4_APQ8064_LPDDR2533_6GB,1.5,ARM,8,64,1,4,8,64,1,16,16,64,4,2,6,LPDDR2,533,4,141717,0.404604
ARM_QcomSnpS4_APQ8064M_LPDDR2533_2GB,1.7,ARM,8,64,1,4,8,64,1,16,16,64,4,2,2,LPDDR2,533,4,124877,0.353733
ARM_QcomSnpS4_APQ8064M_LPDDR2533_3GB,1.7,ARM,8,64,1,4,8,64,1,16,16,64,4,2,3,LPDDR2,533,4,124877,0.353733
ARM_QcomSnpS4_APQ8064M_LPDDR2533_4GB,1.7,ARM,8,64,1,4,8,64,1,16,16,64,4,2,4,LPDDR2,533,4,124877,0.353733
ARM_QcomSnpS4_APQ8064M_LPDDR2533_6GB,1.7,ARM,8,64,1,4,8,64,1,16,16,64,4,2,6,LPDDR2,533,4,124877,0.353733
ARM_QcomSnpS4_APQ8064AB_LPDDR2667_2GB,1.9,ARM,8,64,1,4,8,64,1,16,16,64,4,2,2,LPDDR2,667,4,111765,0.314446
ARM_QcomSnpS4_APQ8064AB_LPDDR2667_3GB,1.9,ARM,8,64,1,4,8,64,1,16,16,64,4,2,3,LPDDR2,667,4,111765,0.314446
ARM_QcomSnpS4_APQ8064AB_LPDDR2667_4GB,1.9,ARM,8,64,1,4,8,64,1,16,16,64,4,2,4,LPDDR2,667,4,111765,0.314446
ARM_QcomSnpS4_APQ8064AB_LPDDR2667_6GB,1.9,ARM,8,64,1,4,8,64,1,16,16,64,4,2,6,LPDDR2,667,4,111765,0.314446
ARM_QcomSnpS4_APQ8074AA_LPDDR2800_2GB,2.26,ARM,8,64,1,4,8,64,1,16,16,64,4,2,2,LPDDR2,800,4,93877,0.262901
ARM_QcomSnpS4_APQ8074AA_LPDDR2800_3GB,2.26,ARM,8,64,1,4,8,64,1,16,16,64,4,2,3,LPDDR2,800,4,93877,0.262901
ARM_QcomSnpS4_APQ8074AA_LPDDR2800_4GB,2.26,ARM,8,64,1,4,8,64,1,16,16,64,4,2,4,LPDDR2,800,4,93877,0.262901
ARM_QcomSnpS4_APQ8074AA_LPDDR2800_6GB,2.26,ARM,8,64,1,4,8,64,1,16,16,64,4,2,6,LPDDR2,800,4,93877,0.262901
ARM_QcomSnpS4_APQ8074AB_LPDDR2933_2GB,2.36,ARM,8,64,1,4,8,64,1,16,16,64,4,2,2,LPDDR2,933,4,90068,0.251934
ARM_QcomSnpS4_APQ8074AB_LPDDR2933_3GB,2.36,ARM,8,64,1,4,8,64,1,16,16,64,4,2,3,LPDDR2,933,4,90068,0.251934
ARM_QcomSnpS4_APQ8074AB_LPDDR2933_4GB,2.36,ARM,8,64,1,4,8,64,1,16,16,64,4,2,4,LPDDR2,933,4,90068,0.251934
ARM_QcomSnpS4_APQ8074AB_LPDDR2933_6GB,2.36,ARM,8,64,1,4,8,64,1,16,16,64,4,2,6,LPDDR2,933,4,90068,0.251934
ARM_QcomSnpS4_APQ8084_LPDDR2800_2GB,2.7,ARM,8,64,1,4,8,64,1,16,16,64,4,2,2,LPDDR2,800,4,78591,0.21963
ARM_QcomSnpS4_APQ8084_LPDDR2800_3GB,2.7,ARM,8,64,1,4,8,64,1,16,16,64,4,2,3,LPDDR2,800,4,78591,0.21963
ARM_QcomSnpS4_APQ8084_LPDDR2800_4GB,2.7,ARM,8,64,1,4,8,64,1,16,16,64,4,2,4,LPDDR2,800,4,78591,0.21963
ARM_QcomSnpS4_APQ8084_LPDDR2800_6GB,2.7,ARM,8,64,1,4,8,64,1,16,16,64,4,2,6,LPDDR2,800,4,78591,0.21963
ARM_QcomSnpS4_MSM8992_LPDDR2933_2GB,1.5,ARM,8,64,1,64,8,64,1,128,12,64,6,3,2,LPDDR2,933,6,53679,0.949914
ARM_QcomSnpS4_MSM8992_LPDDR2933_3GB,1.5,ARM,8,64,1,64,8,64,1,128,12,64,6,3,3,LPDDR2,933,6,53679,0.949914
ARM_QcomSnpS4_MSM8992_LPDDR2933_4GB,1.5,ARM,8,64,1,64,8,64,1,128,12,64,6,3,4,LPDDR2,933,6,53679,0.949914
ARM_QcomSnpS4_MSM8992_LPDDR2933_6GB,1.5,ARM,8,64,1,64,8,64,1,128,12,64,6,3,6,LPDDR2,933,6,53679,0.949914
ARM_QcomSnpS4_MSM8994_LPDDR31600_2GB,1.75,ARM,8,64,1,64,8,64,1,128,12,64,8,3,2,LPDDR3,1600,8,45952,0.809705
ARM_QcomSnpS4_MSM8994_LPDDR31600_3GB,1.75,ARM,8,64,1,64,8,64,1,128,12,64,8,3,3,LPDDR3,1600,8,45952,0.809705
ARM_QcomSnpS4_MSM8994_LPDDR31600_4GB,1.75,ARM,8,64,1,64,8,64,1,128,12,64,8,3,4,LPDDR3,1600,8,45952,0.809705
ARM_QcomSnpS4_MSM8994_LPDDR31600_6GB,1.75,ARM,8,64,1,64,8,64,1,128,12,64,8,3,6,LPDDR3,1600,8,45952,0.809705
ARM_QcomSnpS4_MSM8996_LPDDR31866_2GB,1.75,ARM,8,64,1,4,8,64,1,16,16,64,4,2,2,LPDDR3,1866,4,121237,0.343021
ARM_QcomSnpS4_MSM8996_LPDDR31866_3GB,1.75,ARM,8,64,1,4,8,64,1,16,16,64,4,2,3,LPDDR3,1866,4,121237,0.343021
ARM_QcomSnpS4_MSM8996_LPDDR31866_4GB,1.75,ARM,8,64,1,4,8,64,1,16,16,64,4,2,4,LPDDR3,1866,4,121237,0.343021
ARM_QcomSnpS4_MSM8996_LPDDR31866_6GB,1.75,ARM,8,64,1,4,8,64,1,16,16,64,4,2,6,LPDDR3,1866,4,121237,0.343021
ARM_AppleA10_APL1W24_LPDDR31600_2GB,2.34,ARM,8,64,1,64,8,64,1,1024,16,64,4,4,2,LPDDR3,1600,4,34370,0.602386
ARM_AppleA10_APL1W24_LPDDR31600_3GB,2.34,ARM,8,64,1,64,8,64,1,1024,16,64,4,4,3,LPDDR3,1600,4,34370,0.602386
ARM_AppleA10_APL1W24_LPDDR31600_4GB,2.34,ARM,8,64,1,64,8,64,1,1024,16,64,4,4,4,LPDDR3,1600,4,34370,0.602386
ARM_AppleA10_APL1W24_LPDDR31600_6GB,2.34,ARM,8,64,1,64,8,64,1,1024,16,64,4,4,6,LPDDR3,1600,4,34370,0.602386
ARM_AppleA9_APL0898_LPDDR31600_2GB,1.85,ARM,8,64,1,64,8,64,1,1024,16,64,2,4,2,LPDDR3,1600,2,43539,0.766202
ARM_AppleA9_APL0898_LPDDR31600_3GB,1.85,ARM,8,64,1,64,8,64,1,1024,16,64,2,4,3,LPDDR3,1600,2,43539,0.766202
ARM_AppleA9_APL0898_LPDDR31600_4GB,1.85,ARM,8,64,1,64,8,64,1,1024,16,64,2,4,4,LPDDR3,1600,2,43539,0.766202
ARM_AppleA9_APL0898_LPDDR31600_6GB,1.85,ARM,8,64,1,64,8,64,1,1024,16,64,2,4,6,LPDDR3,1600,2,43539,0.766202
ARM_AppleA8X_APL1012_LPDDR31600_2GB,1.5,ARM,8,64,1,64,8,64,1,1024,16,64,3,4,2,LPDDR3,1600,3,53674,0.950175
ARM_AppleA8X_APL1012_LPDDR31600_3GB,1.5,ARM,8,64,1,64,8,64,1,1024,16,64,3,4,3,LPDDR3,1600,3,53674,0.950175
ARM_AppleA8X_APL1012_LPDDR31600_4GB,1.5,ARM,8,64,1,64,8,64,1,1024,16,64,3,4,4,LPDDR3,1600,3,53674,0.950175
ARM_AppleA8X_APL1012_LPDDR31600_6GB,1.5,ARM,8,64,1,64,8,64,1,1024,16,64,3,4,6,LPDDR3,1600,3,53674,0.950175
ARM_AppleA8_APL1011_LPDDR31600_2GB,1.1,ARM,8,64,1,64,8,64,1,1024,16,64,2,4,2,LPDDR3,1600,2,73139,1.31245
ARM_AppleA8_APL1011_LPDDR31600_3GB,1.1,ARM,8,64,1,64,8,64,1,1024,16,64,2,4,3,LPDDR3,1600,2,73139,1.31245
ARM_AppleA8_APL1011_LPDDR31600_4GB,1.1,ARM,8,64,1,64,8,64,1,1024,16,64,2,4,4,LPDDR3,1600,2,73139,1.31245
ARM_AppleA8_APL1011_LPDDR31600_6GB,1.1,ARM,8,64,1,64,8,64,1,1024,16,64,2,4,6,LPDDR3,1600,2,73139,1.31245
ARM_AppleA7_APL0698_LPDDR31600_2GB,1.3,ARM,8,64,1,64,8,64,1,512,16,64,2,4,2,LPDDR3,1600,2,61879,1.10146
ARM_AppleA7_APL0698_LPDDR31600_3GB,1.3,ARM,8,64,1,64,8,64,1,512,16,64,2,4,3,LPDDR3,1600,2,61879,1.10146
ARM_AppleA7_APL0698_LPDDR31600_4GB,1.3,ARM,8,64,1,64,8,64,1,512,16,64,2,4,4,LPDDR3,1600,2,61879,1.10146
ARM_AppleA7_APL0698_LPDDR31600_6GB,1.3,ARM,8,64,1,64,8,64,1,512,16,64,2,4,6,LPDDR3,1600,2,61879,1.10146
ARM_AppleA6_APL0598_LPDDR21066_2GB,1.3,ARM,8,64,1,32,8,64,1,512,16,64,2,1,2,LPDDR2,1066,2,62188,1.08763
ARM_AppleA6_APL0598_LPDDR21066_3GB,1.3,ARM,8,64,1,32,8,64,1,512,16,64,2,1,3,LPDDR2,1066,2,62188,1.08763
ARM_AppleA6_APL0598_LPDDR21066_4GB,1.3,ARM,8,64,1,32,8,64,1,512,16,64,2,1,4,LPDDR2,1066,2,62188,1.08763
ARM_AppleA6_APL0598_LPDDR21066_6GB,1.3,ARM,8,64,1,32,8,64,1,512,16,64,2,1,6,LPDDR2,1066,2,62188,1.08763
ARM_AppleA5_APL7498_LPDDR2800_2GB,1,ARM,8,64,1,32,8,64,1,1024,16,64,1,1,2,LPDDR2,800,1,80861,1.43399
ARM_AppleA5_APL7498_LPDDR2800_3GB,1,ARM,8,64,1,32,8,64,1,1024,16,64,1,1,3,LPDDR2,800,1,80861,1.43399
ARM_AppleA5_APL7498_LPDDR2800_4GB,1,ARM,8,64,1,32,8,64,1,1024,16,64,1,1,4,LPDDR2,800,1,80861,1.43399
ARM_AppleA5_APL7498_LPDDR2800_6GB,1,ARM,8,64,1,32,8,64,1,1024,16,64,1,1,6,LPDDR2,800,1,80861,1.43399
ARM_AppleA4_APL0398_LPDDR2400_2GB,1,ARM,8,64,1,32,8,64,1,512,16,64,1,1,2,LPDDR2,400,1,80861,1.43376
ARM_AppleA4_APL0398_LPDDR2400_3GB,1,ARM,8,64,1,32,8,64,1,512,16,64,1,1,3,LPDDR2,400,1,80861,1.43376
ARM_AppleA4_APL0398_LPDDR2400_4GB,1,ARM,8,64,1,32,8,64,1,512,16,64,1,1,4,LPDDR2,400,1,80861,1.43376
ARM_AppleA4_APL0398_LPDDR2400_6GB,1,ARM,8,64,1,32,8,64,1,512,16,64,1,1,6,LPDDR2,400,1,80861,1.43376
ARM_AMDOpteronA57_A1120_DDR41866_2GB,1.7,ARM,8,64,1,32,8,64,1,1024,16,64,4,8,2,DDR4,1866,4,47551,0.824369
ARM_AMDOpteronA57_A1120_DDR41866_3GB,1.7,ARM,8,64,1,32,8,64,1,1024,16,64,4,8,3,DDR4,1866,4,47551,0.824369
